product_name_lenght|product_description_lenght|product_photos_qty|review_score
50.0|412.0|1.0|5
50.0|412.0|1.0|1
50.0|412.0|1.0|5
38.0|1639.0|1.0|3
60.0|1362.0|3.0|1
50.0|1340.0|2.0|1
55.0|1156.0|5.0|5
55.0|1156.0|5.0|5
48.0|2056.0|2.0|4
38.0|665.0|1.0|4
38.0|665.0|1.0|5
38.0|665.0|1.0|5
48.0|635.0|1.0|5
55.0|1337.0|2.0|4
57.0|646.0|1.0|4
36.0|1564.0|5.0|5
17.0|306.0|4.0|4
35.0|741.0|4.0|5
30.0|334.0|4.0|5
50.0|1017.0|1.0|5
50.0|1017.0|1.0|5
58.0|2599.0|4.0|5
58.0|2599.0|4.0|5
42.0|410.0|1.0|5
42.0|410.0|1.0|5
42.0|410.0|1.0|4
42.0|410.0|1.0|5
60.0|335.0|3.0|1
53.0|155.0|3.0|1
50.0|558.0|1.0|4
55.0|757.0|4.0|5
55.0|757.0|4.0|5
55.0|757.0|4.0|3
55.0|757.0|4.0|5
55.0|757.0|4.0|4
55.0|757.0|4.0|4
46.0|674.0|3.0|4
46.0|674.0|3.0|4
55.0|757.0|4.0|5
56.0|523.0|1.0|4
56.0|523.0|1.0|4
54.0|717.0|4.0|2
57.0|475.0|1.0|5
60.0|549.0|3.0|3
58.0|2382.0|7.0|5
57.0|1699.0|1.0|4
57.0|1699.0|1.0|4
60.0|244.0|1.0|4
59.0|419.0|3.0|5
59.0|419.0|3.0|5
60.0|1131.0|1.0|4
60.0|1131.0|1.0|5
|||4
55.0|744.0|2.0|5
55.0|744.0|2.0|5
55.0|744.0|2.0|5
55.0|744.0|2.0|5
46.0|440.0|1.0|4
46.0|440.0|1.0|5
27.0|392.0|3.0|1
56.0|398.0|5.0|5
26.0|1322.0|2.0|4
26.0|1322.0|2.0|5
44.0|654.0|2.0|5
44.0|654.0|2.0|5
47.0|644.0|1.0|4
59.0|677.0|1.0|5
52.0|909.0|1.0|4
52.0|909.0|1.0|4
52.0|909.0|1.0|5
57.0|954.0|7.0|5
57.0|954.0|7.0|5
57.0|954.0|7.0|5
56.0|2358.0|6.0|5
56.0|2358.0|6.0|5
56.0|2358.0|6.0|5
56.0|2358.0|6.0|5
58.0|151.0|1.0|4
55.0|1124.0|1.0|5
55.0|1124.0|1.0|5
55.0|1124.0|1.0|5
55.0|1124.0|1.0|5
35.0|1059.0|1.0|5
54.0|636.0|3.0|5
42.0|235.0|1.0|4
45.0|385.0|3.0|5
45.0|385.0|3.0|5
60.0|978.0|3.0|5
53.0|1147.0|1.0|4
53.0|1147.0|1.0|4
44.0|351.0|4.0|5
44.0|351.0|4.0|5
57.0|1981.0|3.0|5
57.0|1981.0|3.0|5
53.0|1329.0|7.0|5
53.0|1329.0|7.0|5
40.0|324.0|1.0|5
44.0|799.0|1.0|5
44.0|799.0|1.0|5
44.0|799.0|1.0|5
44.0|799.0|1.0|5
44.0|799.0|1.0|5
44.0|799.0|1.0|5
44.0|799.0|1.0|4
56.0|3916.0|3.0|5
56.0|3916.0|3.0|5
58.0|396.0|1.0|5
57.0|1925.0|2.0|5
52.0|1298.0|1.0|5
36.0|272.0|1.0|5
59.0|360.0|3.0|5
59.0|360.0|3.0|4
51.0|595.0|6.0|4
45.0|648.0|1.0|1
34.0|1099.0|1.0|1
34.0|1099.0|1.0|5
37.0|305.0|2.0|5
60.0|136.0|3.0|5
60.0|136.0|3.0|5
27.0|212.0|2.0|4
27.0|212.0|2.0|5
56.0|919.0|5.0|3
56.0|919.0|5.0|5
|||3
33.0|261.0|1.0|5
56.0|1210.0|1.0|5
56.0|1210.0|1.0|4
56.0|1210.0|1.0|4
59.0|580.0|4.0|5
59.0|580.0|4.0|5
59.0|580.0|4.0|5
56.0|1853.0|3.0|5
56.0|1853.0|3.0|5
52.0|646.0|1.0|3
39.0|1092.0|1.0|5
39.0|1092.0|1.0|4
60.0|216.0|3.0|3
60.0|216.0|3.0|5
60.0|216.0|3.0|5
30.0|449.0|1.0|1
30.0|449.0|1.0|5
30.0|449.0|1.0|5
30.0|449.0|1.0|5
56.0|636.0|1.0|5
56.0|636.0|1.0|4
59.0|1309.0|6.0|5
59.0|1309.0|6.0|5
52.0|673.0|1.0|4
59.0|558.0|5.0|1
59.0|558.0|5.0|1
59.0|558.0|5.0|5
22.0|785.0|1.0|4
47.0|863.0|1.0|5
32.0|670.0|1.0|5
32.0|670.0|1.0|3
28.0|89.0|2.0|4
52.0|85.0|1.0|2
52.0|85.0|1.0|4
52.0|85.0|1.0|5
40.0|820.0|4.0|5
7.0|356.0|4.0|5
9.0|380.0|2.0|5
57.0|2059.0|4.0|5
36.0|371.0|2.0|3
54.0|595.0|2.0|1
45.0|729.0|1.0|1
45.0|729.0|1.0|5
51.0|500.0|2.0|2
51.0|500.0|2.0|5
51.0|500.0|2.0|4
56.0|893.0|3.0|5
50.0|970.0|5.0|5
42.0|695.0|1.0|2
42.0|695.0|1.0|2
45.0|523.0|2.0|5
56.0|1435.0|2.0|4
52.0|212.0|1.0|5
51.0|264.0|1.0|5
51.0|264.0|1.0|5
42.0|927.0|1.0|5
42.0|927.0|1.0|5
|||5
43.0|802.0|1.0|5
55.0|1172.0|5.0|3
58.0|604.0|1.0|5
48.0|2639.0|4.0|4
48.0|2639.0|4.0|5
48.0|2639.0|4.0|5
48.0|2639.0|4.0|5
48.0|2639.0|4.0|4
48.0|2639.0|4.0|5
44.0|300.0|1.0|5
40.0|522.0|3.0|3
40.0|522.0|3.0|5
44.0|758.0|1.0|1
16.0|544.0|1.0|5
46.0|530.0|1.0|5
46.0|530.0|1.0|5
46.0|530.0|1.0|5
42.0|740.0|1.0|1
60.0|494.0|1.0|4
60.0|1147.0|1.0|5
60.0|1147.0|1.0|2
54.0|339.0|1.0|3
53.0|599.0|2.0|5
49.0|1013.0|1.0|5
60.0|412.0|1.0|4
60.0|412.0|1.0|3
42.0|498.0|1.0|5
32.0|1046.0|1.0|5
50.0|331.0|3.0|4
51.0|739.0|1.0|4
37.0|526.0|1.0|5
52.0|754.0|1.0|5
54.0|945.0|4.0|5
54.0|945.0|4.0|4
54.0|945.0|4.0|5
54.0|945.0|4.0|1
56.0|240.0|1.0|5
56.0|385.0|2.0|5
56.0|385.0|2.0|3
56.0|385.0|2.0|3
57.0|361.0|3.0|5
57.0|361.0|3.0|5
56.0|1370.0|5.0|4
56.0|1370.0|5.0|5
60.0|585.0|1.0|1
36.0|153.0|2.0|5
36.0|153.0|2.0|5
46.0|1688.0|3.0|5
46.0|1688.0|3.0|5
33.0|912.0|4.0|5
60.0|488.0|1.0|5
38.0|618.0|1.0|5
51.0|2145.0|1.0|1
51.0|2145.0|1.0|4
35.0|1125.0|1.0|5
36.0|719.0|1.0|4
44.0|99.0|1.0|5
37.0|2398.0|2.0|2
54.0|487.0|1.0|5
54.0|487.0|1.0|5
53.0|352.0|3.0|5
58.0|793.0|1.0|1
59.0|417.0|2.0|5
58.0|2043.0|4.0|5
58.0|2043.0|4.0|5
48.0|669.0|2.0|5
30.0|754.0|4.0|5
59.0|805.0|1.0|5
59.0|805.0|1.0|5
40.0|130.0|1.0|4
40.0|130.0|1.0|1
48.0|1426.0|1.0|5
54.0|133.0|3.0|3
54.0|133.0|3.0|4
54.0|133.0|3.0|5
54.0|133.0|3.0|5
52.0|822.0|1.0|5
52.0|822.0|1.0|5
52.0|822.0|1.0|5
53.0|680.0|4.0|5
53.0|680.0|4.0|5
46.0|206.0|1.0|5
41.0|222.0|3.0|4
49.0|183.0|1.0|5
49.0|183.0|1.0|5
58.0|282.0|1.0|1
46.0|1322.0|2.0|2
46.0|1322.0|2.0|4
53.0|191.0|4.0|5
58.0|292.0|2.0|5
33.0|234.0|1.0|5
33.0|234.0|1.0|5
33.0|234.0|1.0|5
33.0|234.0|1.0|5
54.0|455.0|2.0|4
35.0|304.0|1.0|5
49.0|375.0|6.0|5
49.0|375.0|6.0|5
42.0|175.0|1.0|3
42.0|175.0|1.0|5
54.0|488.0|3.0|3
54.0|488.0|3.0|1
54.0|488.0|3.0|5
48.0|2532.0|3.0|5
53.0|401.0|1.0|5
51.0|674.0|1.0|5
39.0|937.0|1.0|5
40.0|684.0|2.0|5
49.0|403.0|1.0|5
59.0|732.0|3.0|4
59.0|732.0|3.0|4
59.0|732.0|3.0|4
59.0|732.0|3.0|5
59.0|732.0|3.0|5
59.0|732.0|3.0|1
59.0|732.0|3.0|5
47.0|294.0|1.0|4
59.0|979.0|2.0|5
48.0|115.0|1.0|5
39.0|411.0|1.0|5
39.0|411.0|1.0|5
59.0|409.0|1.0|5
59.0|409.0|1.0|5
41.0|218.0|1.0|4
41.0|218.0|1.0|2
41.0|218.0|1.0|1
41.0|218.0|1.0|4
58.0|171.0|2.0|4
58.0|171.0|2.0|5
56.0|2846.0|3.0|3
58.0|1856.0|4.0|4
56.0|1182.0|1.0|5
56.0|1182.0|1.0|5
55.0|683.0|1.0|4
55.0|683.0|1.0|5
45.0|1144.0|1.0|5
36.0|426.0|5.0|5
46.0|131.0|1.0|4
46.0|131.0|1.0|5
30.0|498.0|1.0|5
60.0|198.0|4.0|5
39.0|914.0|5.0|5
39.0|914.0|5.0|5
39.0|914.0|5.0|5
39.0|914.0|5.0|3
39.0|914.0|5.0|5
39.0|914.0|5.0|5
46.0|237.0|1.0|5
46.0|237.0|1.0|5
46.0|237.0|1.0|5
58.0|723.0|1.0|1
59.0|703.0|6.0|5
39.0|210.0|2.0|5
39.0|210.0|2.0|5
56.0|1461.0|4.0|3
59.0|412.0|1.0|5
59.0|412.0|1.0|5
59.0|216.0|1.0|1
46.0|468.0|2.0|3
53.0|442.0|4.0|5
58.0|459.0|2.0|5
26.0|577.0|1.0|5
26.0|345.0|1.0|1
30.0|760.0|2.0|5
52.0|303.0|2.0|5
55.0|721.0|1.0|5
55.0|721.0|1.0|5
59.0|818.0|6.0|4
59.0|818.0|6.0|3
59.0|818.0|6.0|5
|||5
|||4
42.0|451.0|1.0|4
42.0|451.0|1.0|5
57.0|703.0|6.0|5
33.0|604.0|1.0|5
33.0|604.0|1.0|5
63.0|457.0|5.0|5
63.0|457.0|5.0|5
28.0|552.0|1.0|5
28.0|552.0|1.0|4
20.0|590.0|5.0|4
27.0|691.0|2.0|5
60.0|83.0|1.0|1
55.0|2871.0|1.0|5
35.0|206.0|1.0|5
58.0|1074.0|5.0|4
58.0|1074.0|5.0|1
58.0|1074.0|5.0|5
58.0|1074.0|5.0|1
57.0|217.0|3.0|5
57.0|217.0|3.0|5
56.0|195.0|2.0|5
60.0|235.0|1.0|5
57.0|431.0|4.0|4
56.0|2156.0|4.0|5
34.0|2770.0|1.0|5
34.0|2770.0|1.0|1
49.0|880.0|1.0|5
49.0|880.0|1.0|5
49.0|880.0|1.0|5
57.0|126.0|2.0|4
57.0|126.0|2.0|3
57.0|126.0|2.0|5
47.0|508.0|3.0|5
47.0|508.0|3.0|5
47.0|508.0|3.0|5
48.0|950.0|1.0|5
40.0|1628.0|2.0|5
48.0|261.0|1.0|5
48.0|261.0|1.0|1
57.0|629.0|4.0|5
23.0|123.0|1.0|5
23.0|123.0|1.0|5
50.0|719.0|1.0|5
50.0|719.0|1.0|3
33.0|360.0|3.0|1
59.0|1473.0|1.0|5
42.0|361.0|1.0|1
57.0|207.0|4.0|5
43.0|812.0|1.0|4
43.0|812.0|1.0|5
53.0|208.0|1.0|3
53.0|208.0|1.0|3
53.0|222.0|1.0|3
57.0|212.0|1.0|3
50.0|956.0|1.0|4
58.0|1557.0|3.0|5
48.0|1378.0|3.0|3
43.0|1981.0|1.0|5
28.0|658.0|5.0|1
57.0|927.0|2.0|4
53.0|700.0|1.0|5
44.0|330.0|3.0|5
59.0|833.0|3.0|1
59.0|833.0|3.0|5
59.0|833.0|3.0|5
44.0|260.0|8.0|5
44.0|260.0|8.0|5
59.0|557.0|5.0|4
59.0|557.0|5.0|5
59.0|557.0|5.0|5
45.0|923.0|8.0|4
51.0|327.0|1.0|5
60.0|817.0|1.0|4
60.0|216.0|1.0|5
60.0|216.0|1.0|3
58.0|646.0|1.0|5
58.0|646.0|1.0|4
58.0|646.0|1.0|1
58.0|646.0|1.0|5
55.0|292.0|2.0|1
59.0|229.0|1.0|3
59.0|229.0|1.0|5
59.0|229.0|1.0|5
59.0|229.0|1.0|5
59.0|229.0|1.0|5
59.0|229.0|1.0|5
59.0|195.0|1.0|4
45.0|691.0|1.0|4
|||1
|||5
55.0|2523.0|4.0|5
55.0|2523.0|4.0|5
28.0|631.0|3.0|5
50.0|1440.0|2.0|5
50.0|1440.0|2.0|4
50.0|1440.0|2.0|5
45.0|65.0|1.0|1
45.0|102.0|1.0|5
|||1
39.0|246.0|4.0|5
39.0|246.0|4.0|5
58.0|651.0|1.0|5
37.0|904.0|1.0|4
37.0|904.0|1.0|5
45.0|940.0|1.0|5
45.0|940.0|1.0|5
38.0|676.0|3.0|5
55.0|456.0|1.0|5
48.0|787.0|2.0|4
48.0|787.0|2.0|5
48.0|787.0|2.0|5
32.0|306.0|1.0|4
29.0|770.0|5.0|5
58.0|288.0|3.0|5
58.0|664.0|1.0|1
55.0|298.0|1.0|4
53.0|172.0|6.0|5
54.0|262.0|1.0|5
19.0|288.0|1.0|2
19.0|288.0|1.0|5
19.0|288.0|1.0|1
19.0|288.0|1.0|5
57.0|228.0|1.0|3
47.0|104.0|1.0|3
19.0|338.0|1.0|3
53.0|789.0|1.0|4
34.0|545.0|1.0|4
34.0|545.0|1.0|5
47.0|602.0|3.0|5
47.0|343.0|4.0|2
47.0|343.0|4.0|1
58.0|680.0|2.0|5
58.0|680.0|2.0|5
56.0|150.0|2.0|5
56.0|150.0|2.0|3
39.0|721.0|1.0|5
39.0|721.0|1.0|5
47.0|959.0|1.0|1
51.0|934.0|1.0|4
50.0|2166.0|3.0|5
44.0|755.0|3.0|5
47.0|1198.0|2.0|5
36.0|240.0|1.0|5
36.0|240.0|1.0|1
55.0|260.0|1.0|1
60.0|254.0|1.0|1
60.0|487.0|1.0|1
47.0|207.0|1.0|1
48.0|208.0|1.0|1
49.0|209.0|1.0|1
47.0|207.0|1.0|5
49.0|209.0|1.0|5
|||5
|||3
54.0|723.0|3.0|4
31.0|676.0|2.0|4
31.0|676.0|2.0|4
44.0|215.0|1.0|4
44.0|215.0|1.0|5
44.0|215.0|1.0|5
53.0|197.0|3.0|5
59.0|305.0|2.0|3
51.0|520.0|6.0|3
39.0|1698.0|2.0|4
39.0|1698.0|2.0|5
59.0|909.0|2.0|5
59.0|909.0|2.0|5
40.0|2528.0|3.0|3
28.0|218.0|2.0|5
58.0|523.0|6.0|4
58.0|523.0|6.0|5
43.0|234.0|1.0|5
36.0|1138.0|1.0|5
35.0|626.0|1.0|5
53.0|233.0|1.0|1
48.0|1094.0|1.0|5
54.0|338.0|1.0|1
54.0|338.0|1.0|4
39.0|1028.0|3.0|5
53.0|1145.0|6.0|5
60.0|645.0|1.0|5
59.0|685.0|1.0|4
58.0|143.0|1.0|5
58.0|143.0|1.0|5
58.0|3863.0|5.0|5
58.0|3863.0|5.0|5
58.0|627.0|5.0|1
55.0|467.0|1.0|5
55.0|467.0|1.0|4
55.0|467.0|1.0|5
54.0|457.0|1.0|5
54.0|700.0|1.0|4
36.0|417.0|1.0|1
57.0|404.0|4.0|5
16.0|83.0|1.0|5
16.0|83.0|1.0|4
16.0|83.0|1.0|5
16.0|83.0|1.0|5
53.0|766.0|1.0|1
49.0|310.0|1.0|5
49.0|310.0|1.0|1
56.0|357.0|2.0|5
57.0|3587.0|4.0|4
55.0|998.0|3.0|1
63.0|580.0|5.0|5
63.0|580.0|5.0|4
55.0|416.0|1.0|5
55.0|416.0|1.0|5
39.0|2154.0|3.0|5
39.0|2154.0|3.0|4
39.0|2154.0|3.0|5
39.0|2154.0|3.0|5
59.0|704.0|1.0|1
57.0|2010.0|2.0|5
57.0|2010.0|2.0|4
57.0|2010.0|2.0|5
57.0|2010.0|2.0|4
19.0|1768.0|4.0|4
33.0|2417.0|1.0|4
63.0|996.0|2.0|1
63.0|996.0|2.0|3
63.0|996.0|2.0|5
58.0|1658.0|3.0|5
58.0|1658.0|3.0|5
45.0|1703.0|1.0|4
45.0|1703.0|1.0|5
45.0|1703.0|1.0|5
45.0|1703.0|1.0|5
45.0|1703.0|1.0|5
48.0|1061.0|1.0|5
48.0|1061.0|1.0|5
36.0|1703.0|1.0|5
36.0|1703.0|1.0|5
59.0|355.0|1.0|4
48.0|729.0|1.0|5
48.0|1065.0|1.0|5
53.0|163.0|1.0|1
50.0|1039.0|1.0|4
50.0|1039.0|1.0|1
46.0|459.0|1.0|5
58.0|1130.0|4.0|1
46.0|47.0|1.0|5
42.0|1109.0|2.0|1
45.0|595.0|3.0|5
49.0|1177.0|1.0|4
60.0|1701.0|2.0|4
60.0|1701.0|2.0|5
58.0|538.0|1.0|5
58.0|526.0|1.0|5
42.0|35.0|2.0|2
42.0|35.0|2.0|1
36.0|3228.0|3.0|4
55.0|943.0|4.0|5
45.0|347.0|1.0|5
55.0|1962.0|1.0|5
32.0|1055.0|1.0|4
30.0|138.0|1.0|4
46.0|446.0|1.0|5
41.0|221.0|1.0|1
60.0|402.0|2.0|5
52.0|1113.0|1.0|4
49.0|950.0|2.0|4
49.0|950.0|2.0|5
49.0|484.0|1.0|2
49.0|484.0|1.0|5
46.0|1140.0|1.0|5
46.0|1140.0|1.0|5
41.0|1796.0|2.0|5
41.0|1796.0|2.0|4
52.0|561.0|5.0|5
52.0|561.0|5.0|5
52.0|561.0|5.0|5
39.0|855.0|1.0|5
39.0|855.0|1.0|5
55.0|505.0|6.0|3
63.0|706.0|3.0|5
57.0|338.0|3.0|5
49.0|1841.0|5.0|3
49.0|1841.0|5.0|4
33.0|781.0|1.0|5
33.0|781.0|1.0|5
38.0|211.0|1.0|4
59.0|1030.0|4.0|5
40.0|1958.0|1.0|5
58.0|1923.0|4.0|4
58.0|1923.0|4.0|4
58.0|1923.0|4.0|5
58.0|1923.0|4.0|5
38.0|874.0|3.0|4
48.0|2523.0|1.0|5
48.0|2523.0|1.0|5
48.0|2523.0|1.0|5
48.0|2523.0|1.0|1
56.0|400.0|1.0|1
52.0|542.0|2.0|5
52.0|542.0|2.0|5
52.0|542.0|2.0|3
52.0|542.0|2.0|1
|||3
58.0|922.0|7.0|5
46.0|1065.0|1.0|3
57.0|3533.0|4.0|5
54.0|404.0|4.0|2
54.0|404.0|4.0|3
40.0|303.0|12.0|4
40.0|303.0|12.0|5
40.0|303.0|12.0|5
27.0|922.0|3.0|1
25.0|427.0|2.0|1
54.0|119.0|1.0|1
44.0|2223.0|1.0|5
29.0|781.0|2.0|3
29.0|781.0|2.0|5
51.0|86.0|2.0|5
51.0|86.0|2.0|5
55.0|359.0|3.0|5
55.0|359.0|3.0|1
42.0|225.0|1.0|5
47.0|740.0|1.0|5
47.0|740.0|1.0|1
47.0|740.0|1.0|4
47.0|740.0|1.0|1
47.0|740.0|1.0|4
47.0|740.0|1.0|3
60.0|815.0|5.0|4
60.0|815.0|5.0|5
60.0|815.0|5.0|5
54.0|2125.0|1.0|5
59.0|456.0|5.0|4
60.0|424.0|1.0|2
60.0|424.0|1.0|4
64.0|236.0|11.0|1
37.0|1372.0|1.0|4
37.0|1372.0|1.0|4
37.0|1372.0|1.0|5
37.0|1372.0|1.0|5
37.0|1372.0|1.0|5
37.0|1372.0|1.0|4
34.0|576.0|1.0|3
32.0|383.0|1.0|5
60.0|603.0|1.0|5
37.0|265.0|2.0|4
37.0|265.0|2.0|5
37.0|265.0|2.0|5
37.0|265.0|2.0|5
57.0|453.0|4.0|4
13.0|910.0|1.0|3
52.0|868.0|3.0|5
49.0|627.0|1.0|5
49.0|627.0|1.0|5
58.0|1723.0|1.0|5
47.0|469.0|1.0|1
59.0|227.0|3.0|5
59.0|227.0|3.0|1
49.0|72.0|1.0|4
48.0|731.0|1.0|3
59.0|329.0|4.0|1
28.0|602.0|1.0|5
28.0|602.0|1.0|5
47.0|335.0|1.0|5
47.0|335.0|1.0|5
47.0|335.0|1.0|5
34.0|1016.0|2.0|2
34.0|1016.0|2.0|1
63.0|2654.0|1.0|5
51.0|796.0|2.0|5
54.0|197.0|1.0|4
54.0|197.0|1.0|5
54.0|197.0|1.0|5
52.0|118.0|1.0|5
47.0|884.0|3.0|5
47.0|884.0|3.0|5
47.0|884.0|3.0|5
50.0|250.0|1.0|5
50.0|250.0|1.0|5
45.0|609.0|1.0|5
|||5
|||4
|||4
|||4
|||5
55.0|1976.0|2.0|5
55.0|2083.0|3.0|1
55.0|2083.0|3.0|5
55.0|2083.0|3.0|1
55.0|2083.0|3.0|2
31.0|664.0|2.0|5
43.0|481.0|4.0|4
43.0|481.0|4.0|3
44.0|2339.0|1.0|5
43.0|1440.0|1.0|5
43.0|1440.0|1.0|4
43.0|1440.0|1.0|1
45.0|569.0|1.0|5
49.0|595.0|1.0|2
46.0|643.0|2.0|1
58.0|2901.0|5.0|4
58.0|339.0|1.0|5
64.0|996.0|10.0|5
64.0|996.0|10.0|4
54.0|210.0|1.0|5
40.0|303.0|12.0|5
40.0|303.0|12.0|3
35.0|223.0|1.0|5
30.0|202.0|1.0|4
30.0|204.0|1.0|4
34.0|780.0|3.0|5
36.0|205.0|1.0|4
36.0|205.0|1.0|5
41.0|846.0|1.0|4
57.0|752.0|1.0|5
42.0|375.0|1.0|5
42.0|375.0|1.0|5
36.0|821.0|3.0|5
36.0|821.0|3.0|5
58.0|1263.0|1.0|5
58.0|1263.0|1.0|5
56.0|595.0|1.0|5
44.0|402.0|1.0|5
44.0|402.0|1.0|5
44.0|402.0|1.0|4
44.0|402.0|1.0|5
44.0|402.0|1.0|5
44.0|402.0|1.0|5
44.0|402.0|1.0|5
29.0|1641.0|3.0|5
29.0|1641.0|3.0|4
29.0|1641.0|3.0|2
33.0|546.0|1.0|1
37.0|734.0|4.0|1
37.0|734.0|4.0|5
37.0|734.0|4.0|3
35.0|315.0|3.0|5
44.0|280.0|1.0|5
44.0|280.0|1.0|5
58.0|951.0|5.0|5
60.0|393.0|1.0|5
40.0|473.0|1.0|5
40.0|473.0|1.0|5
40.0|473.0|1.0|5
63.0|837.0|1.0|3
56.0|627.0|6.0|1
56.0|281.0|2.0|3
41.0|312.0|1.0|3
43.0|101.0|1.0|1
53.0|2120.0|1.0|5
45.0|2126.0|1.0|5
53.0|2120.0|1.0|5
45.0|2126.0|1.0|4
45.0|2126.0|1.0|5
45.0|2126.0|1.0|5
45.0|2126.0|1.0|5
56.0|691.0|3.0|5
52.0|1413.0|1.0|5
52.0|1413.0|1.0|4
55.0|1698.0|1.0|1
53.0|542.0|2.0|5
53.0|542.0|2.0|5
63.0|259.0|1.0|4
60.0|940.0|3.0|5
60.0|940.0|3.0|1
63.0|181.0|2.0|5
52.0|541.0|4.0|2
60.0|590.0|3.0|5
38.0|383.0|1.0|5
54.0|1484.0|6.0|5
53.0|1488.0|6.0|5
58.0|286.0|2.0|4
58.0|286.0|2.0|5
58.0|286.0|2.0|4
37.0|1642.0|10.0|5
37.0|1642.0|10.0|5
37.0|1642.0|10.0|5
37.0|1642.0|10.0|4
37.0|1642.0|10.0|5
37.0|1642.0|10.0|5
57.0|1739.0|5.0|5
53.0|617.0|2.0|5
60.0|343.0|3.0|5
56.0|186.0|1.0|5
56.0|186.0|1.0|1
56.0|186.0|1.0|5
40.0|459.0|1.0|5
49.0|178.0|2.0|5
38.0|1067.0|4.0|5
43.0|713.0|1.0|3
60.0|472.0|4.0|5
59.0|1809.0|5.0|3
45.0|1322.0|2.0|5
45.0|1322.0|2.0|4
60.0|262.0|5.0|3
60.0|262.0|5.0|5
52.0|499.0|3.0|5
33.0|254.0|1.0|5
33.0|254.0|1.0|3
33.0|254.0|1.0|5
33.0|254.0|1.0|5
33.0|519.0|3.0|4
31.0|621.0|1.0|5
31.0|621.0|1.0|5
31.0|621.0|1.0|5
52.0|1276.0|1.0|5
52.0|1276.0|1.0|5
59.0|1106.0|1.0|5
24.0|1495.0|3.0|5
24.0|1495.0|3.0|5
24.0|1495.0|3.0|5
24.0|1495.0|3.0|5
59.0|752.0|6.0|5
59.0|752.0|6.0|5
59.0|706.0|1.0|5
48.0|2369.0|6.0|4
58.0|1977.0|4.0|3
58.0|1135.0|1.0|5
31.0|1037.0|1.0|5
40.0|245.0|2.0|5
40.0|245.0|2.0|4
49.0|291.0|1.0|5
49.0|291.0|1.0|4
49.0|1147.0|1.0|4
49.0|1154.0|1.0|5
16.0|675.0|2.0|5
16.0|675.0|2.0|5
37.0|420.0|1.0|5
39.0|1782.0|2.0|4
32.0|916.0|5.0|5
47.0|535.0|2.0|5
59.0|416.0|1.0|4
52.0|474.0|1.0|5
52.0|474.0|1.0|5
52.0|474.0|1.0|4
52.0|474.0|1.0|5
52.0|474.0|1.0|5
52.0|474.0|1.0|5
50.0|537.0|6.0|5
50.0|537.0|6.0|5
50.0|537.0|6.0|5
60.0|188.0|1.0|1
60.0|188.0|1.0|3
60.0|188.0|1.0|5
60.0|188.0|1.0|4
60.0|188.0|1.0|4
50.0|333.0|3.0|5
59.0|471.0|1.0|5
54.0|561.0|1.0|5
54.0|561.0|1.0|4
63.0|474.0|7.0|5
32.0|300.0|5.0|5
23.0|323.0|1.0|5
47.0|858.0|3.0|5
53.0|524.0|4.0|4
53.0|524.0|4.0|5
53.0|524.0|4.0|3
53.0|524.0|4.0|5
47.0|571.0|2.0|5
47.0|571.0|2.0|5
27.0|163.0|1.0|3
37.0|515.0|1.0|1
37.0|515.0|1.0|5
56.0|627.0|1.0|4
56.0|627.0|1.0|5
57.0|866.0|1.0|5
57.0|866.0|1.0|3
41.0|201.0|1.0|5
43.0|163.0|1.0|1
58.0|2715.0|2.0|2
58.0|2715.0|2.0|5
58.0|2715.0|2.0|1
42.0|148.0|2.0|5
42.0|148.0|2.0|5
59.0|526.0|4.0|5
59.0|526.0|4.0|5
40.0|806.0|1.0|5
40.0|806.0|1.0|1
40.0|806.0|1.0|5
54.0|604.0|1.0|3
54.0|604.0|1.0|5
58.0|614.0|3.0|5
58.0|614.0|3.0|1
44.0|433.0|1.0|5
44.0|433.0|1.0|5
44.0|433.0|1.0|5
59.0|2180.0|3.0|1
59.0|639.0|1.0|3
52.0|642.0|1.0|2
52.0|642.0|1.0|5
52.0|642.0|1.0|1
54.0|802.0|17.0|4
54.0|802.0|17.0|5
42.0|3887.0|1.0|5
42.0|3887.0|1.0|5
22.0|265.0|1.0|5
38.0|553.0|2.0|1
50.0|571.0|1.0|2
58.0|296.0|1.0|5
41.0|963.0|1.0|5
41.0|342.0|1.0|5
45.0|354.0|2.0|5
47.0|1058.0|2.0|5
57.0|670.0|4.0|5
63.0|330.0|1.0|5
39.0|180.0|1.0|4
46.0|616.0|1.0|1
63.0|394.0|1.0|5
49.0|522.0|4.0|4
31.0|909.0|4.0|5
47.0|437.0|3.0|5
47.0|437.0|3.0|5
56.0|1541.0|2.0|5
40.0|1397.0|3.0|5
43.0|292.0|2.0|4
56.0|853.0|1.0|4
50.0|3424.0|5.0|5
50.0|676.0|2.0|5
50.0|676.0|2.0|1
50.0|676.0|2.0|5
50.0|676.0|2.0|4
50.0|676.0|2.0|5
50.0|676.0|2.0|5
51.0|676.0|1.0|5
44.0|117.0|3.0|3
44.0|117.0|3.0|5
44.0|117.0|3.0|4
44.0|132.0|2.0|5
|||4
60.0|1052.0|6.0|5
60.0|1632.0|8.0|4
60.0|1632.0|8.0|5
60.0|1632.0|8.0|1
60.0|1632.0|8.0|1
60.0|1632.0|8.0|5
60.0|1632.0|8.0|4
60.0|1632.0|8.0|1
60.0|1632.0|8.0|3
60.0|1632.0|8.0|5
60.0|1632.0|8.0|5
60.0|678.0|3.0|5
60.0|678.0|3.0|5
